case,family,root,phase,mechanics,replay_equal,cross_mechanics_equal,checks_pass,failed,cell_proposals,arrow_proposals,arrow_updates,cell_deallocations,arrow_deallocations,physical_work,trace_len,final_tick,naturally_quiescent,body_hash,markers
150,gate_e_positive_consequence,7600001,2,reference,true,true,true,,2,4,2,1,2,21,27,14,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
150,gate_e_positive_consequence,7600001,2,production,true,true,true,,2,4,2,1,2,21,27,14,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
151,gate_f_negative_consequence,7600001,2,reference,true,true,true,,2,4,2,1,2,21,27,14,true,661fcf156a74c4dc73f645b5aff6fd2755f74d7dfccc7f9ad4e4315f3abd754c,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
151,gate_f_negative_consequence,7600001,2,production,true,true,true,,2,4,2,1,2,21,27,14,true,661fcf156a74c4dc73f645b5aff6fd2755f74d7dfccc7f9ad4e4315f3abd754c,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
152,gate_g_permutation,7600001,2,reference,true,true,true,,2,4,2,1,2,21,27,14,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
152,gate_g_permutation,7600001,2,production,true,true,true,,2,4,2,1,2,21,27,14,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
153,gate_h_neither_useful,7600001,2,reference,true,true,true,,2,4,0,2,4,17,20,12,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
153,gate_h_neither_useful,7600001,2,production,true,true,true,,2,4,0,2,4,17,20,12,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
154,gate_h_both_useful,7600001,2,reference,true,true,true,,2,4,4,0,0,24,32,14,true,d8a533582271ef0f7b2d933fbf45bc17168626e8e2e2d1215c10bc5b5450456a,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
154,gate_h_both_useful,7600001,2,production,true,true,true,,2,4,4,0,0,24,32,14,true,d8a533582271ef0f7b2d933fbf45bc17168626e8e2e2d1215c10bc5b5450456a,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
155,gate_i_shared_contact_alias,7600001,2,reference,true,true,true,,0,0,3,0,0,9,12,12,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
155,gate_i_shared_contact_alias,7600001,2,production,true,true,true,,0,0,3,0,0,9,12,12,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
156,v2_anchor_identity_slot_permutation,7600001,2,reference,true,true,true,,2,4,2,1,2,21,27,14,true,14e5896ab327df74554b22bc5f1d0499488a15e45c48b4bc445ebb4f59bbf2d9,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
156,v2_anchor_identity_slot_permutation,7600001,2,production,true,true,true,,2,4,2,1,2,21,27,14,true,14e5896ab327df74554b22bc5f1d0499488a15e45c48b4bc445ebb4f59bbf2d9,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
157,v2_anchor_only_control,7600001,3,reference,true,true,true,,0,0,0,0,0,0,0,13,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
157,v2_anchor_only_control,7600001,3,production,true,true,true,,0,0,0,0,0,0,0,13,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
158,gate_a_sign_symmetry,7600001,3,reference,true,true,true,,2,4,0,0,0,11,14,5,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
158,gate_a_sign_symmetry,7600001,3,production,true,true,true,,2,4,0,0,0,11,14,5,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
159,gate_b_no_consequence,7600001,3,reference,true,true,true,,2,4,0,2,4,17,20,13,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
159,gate_b_no_consequence,7600001,3,production,true,true,true,,2,4,0,2,4,17,20,13,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
160,gate_c_bounded_creation,7600001,3,reference,true,true,true,,2,4,0,2,4,35,50,13,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
160,gate_c_bounded_creation,7600001,3,production,true,true,true,,2,4,0,2,4,35,50,13,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
161,gate_d_orphan_cleanup_reuse,7600001,3,reference,true,true,true,,2,4,0,2,4,17,20,13,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
161,gate_d_orphan_cleanup_reuse,7600001,3,production,true,true,true,,2,4,0,2,4,17,20,13,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
162,gate_e_positive_consequence,7600001,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
162,gate_e_positive_consequence,7600001,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
163,gate_f_negative_consequence,7600001,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,661fcf156a74c4dc73f645b5aff6fd2755f74d7dfccc7f9ad4e4315f3abd754c,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
163,gate_f_negative_consequence,7600001,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,661fcf156a74c4dc73f645b5aff6fd2755f74d7dfccc7f9ad4e4315f3abd754c,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
164,gate_g_permutation,7600001,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
164,gate_g_permutation,7600001,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
165,gate_h_neither_useful,7600001,3,reference,true,true,true,,2,4,0,2,4,17,20,13,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
165,gate_h_neither_useful,7600001,3,production,true,true,true,,2,4,0,2,4,17,20,13,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
166,gate_h_both_useful,7600001,3,reference,true,true,true,,2,4,4,0,0,24,32,15,true,d8a533582271ef0f7b2d933fbf45bc17168626e8e2e2d1215c10bc5b5450456a,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
166,gate_h_both_useful,7600001,3,production,true,true,true,,2,4,4,0,0,24,32,15,true,d8a533582271ef0f7b2d933fbf45bc17168626e8e2e2d1215c10bc5b5450456a,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
167,gate_i_shared_contact_alias,7600001,3,reference,true,true,true,,0,0,3,0,0,9,12,13,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
167,gate_i_shared_contact_alias,7600001,3,production,true,true,true,,0,0,3,0,0,9,12,13,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
168,v2_anchor_identity_slot_permutation,7600001,3,reference,true,true,true,,2,4,2,1,2,21,27,15,true,14e5896ab327df74554b22bc5f1d0499488a15e45c48b4bc445ebb4f59bbf2d9,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
168,v2_anchor_identity_slot_permutation,7600001,3,production,true,true,true,,2,4,2,1,2,21,27,15,true,14e5896ab327df74554b22bc5f1d0499488a15e45c48b4bc445ebb4f59bbf2d9,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
169,v2_anchor_only_control,7600001,4,reference,true,true,true,,0,0,0,0,0,0,0,14,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
169,v2_anchor_only_control,7600001,4,production,true,true,true,,0,0,0,0,0,0,0,14,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
170,gate_a_sign_symmetry,7600001,4,reference,true,true,true,,2,4,0,0,0,11,14,6,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
170,gate_a_sign_symmetry,7600001,4,production,true,true,true,,2,4,0,0,0,11,14,6,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
171,gate_b_no_consequence,7600001,4,reference,true,true,true,,2,4,0,2,4,17,20,14,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
171,gate_b_no_consequence,7600001,4,production,true,true,true,,2,4,0,2,4,17,20,14,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
172,gate_c_bounded_creation,7600001,4,reference,true,true,true,,2,4,0,2,4,35,50,14,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
172,gate_c_bounded_creation,7600001,4,production,true,true,true,,2,4,0,2,4,35,50,14,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
173,gate_d_orphan_cleanup_reuse,7600001,4,reference,true,true,true,,2,4,0,2,4,17,20,14,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
173,gate_d_orphan_cleanup_reuse,7600001,4,production,true,true,true,,2,4,0,2,4,17,20,14,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
174,gate_e_positive_consequence,7600001,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
174,gate_e_positive_consequence,7600001,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
175,gate_f_negative_consequence,7600001,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,661fcf156a74c4dc73f645b5aff6fd2755f74d7dfccc7f9ad4e4315f3abd754c,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
175,gate_f_negative_consequence,7600001,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,661fcf156a74c4dc73f645b5aff6fd2755f74d7dfccc7f9ad4e4315f3abd754c,selected_sign=-1;selected_id=CellId(4)/slotCellSlot(4);unsupported_id=CellId(3)/slotCellSlot(3);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
176,gate_g_permutation,7600001,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
176,gate_g_permutation,7600001,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,d5864e525bc912a62d8e1d259b41e839481ace615c737bbbe17c54acdf323db0,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
177,gate_h_neither_useful,7600001,4,reference,true,true,true,,2,4,0,2,4,17,20,14,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
177,gate_h_neither_useful,7600001,4,production,true,true,true,,2,4,0,2,4,17,20,14,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)|neither_useful=true
178,gate_h_both_useful,7600001,4,reference,true,true,true,,2,4,4,0,0,24,32,16,true,d8a533582271ef0f7b2d933fbf45bc17168626e8e2e2d1215c10bc5b5450456a,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
178,gate_h_both_useful,7600001,4,production,true,true,true,,2,4,4,0,0,24,32,16,true,d8a533582271ef0f7b2d933fbf45bc17168626e8e2e2d1215c10bc5b5450456a,resistances=[Some(4); Some(4); Some(4); Some(4)];cells=[Some(1); Some(1)];live10=(true; true; true)/(true; true; true);fires=1->2/1->2
179,gate_i_shared_contact_alias,7600001,4,reference,true,true,true,,0,0,3,0,0,9,12,14,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
179,gate_i_shared_contact_alias,7600001,4,production,true,true,true,,0,0,3,0,0,9,12,14,true,c04c2c3672db83a60703fa4a973249ad3dc77f9c3de8adb48d1405a6aed8515b,shared_resistances=[Some(4); Some(4); Some(4)];contact=Some(1);live10=(true; true; true; true)
180,v2_anchor_identity_slot_permutation,7600001,4,reference,true,true,true,,2,4,2,1,2,21,27,16,true,14e5896ab327df74554b22bc5f1d0499488a15e45c48b4bc445ebb4f59bbf2d9,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
180,v2_anchor_identity_slot_permutation,7600001,4,production,true,true,true,,2,4,2,1,2,21,27,16,true,14e5896ab327df74554b22bc5f1d0499488a15e45c48b4bc445ebb4f59bbf2d9,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(0)/slotSome(CellSlot(0));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
181,v2_anchor_only_control,7600001,5,reference,true,true,true,,0,0,0,0,0,0,0,15,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
181,v2_anchor_only_control,7600001,5,production,true,true,true,,0,0,0,0,0,0,0,15,true,728f46b97104f51a0734af94a0de4f162dddd103ad34047b0e103a3183b94858,anchor=CellId(2);boundary=CellId(0)/CellId(1);links=[Some(499); Some(499)]
182,gate_a_sign_symmetry,7600001,5,reference,true,true,true,,2,4,0,0,0,11,14,7,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
182,gate_a_sign_symmetry,7600001,5,production,true,true,true,,2,4,0,0,0,11,14,7,true,b7bb5cfd2f5fe9e319318197d44c2b5758250a72b43b76a37885a55ca5c4d4cd,negative=CellId(4)/CellSlot(4);positive=CellId(3)/CellSlot(3)
183,gate_b_no_consequence,7600001,5,reference,true,true,true,,2,4,0,2,4,17,20,15,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
183,gate_b_no_consequence,7600001,5,production,true,true,true,,2,4,0,2,4,17,20,15,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,negative_live=(false; false; false);positive_live=(false; false; false)
184,gate_c_bounded_creation,7600001,5,reference,true,true,true,,2,4,0,2,4,35,50,15,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
184,gate_c_bounded_creation,7600001,5,production,true,true,true,,2,4,0,2,4,35,50,15,true,eb3b9646b117303e9e66b27080d9b2f8c3c0e4772aa89a2e330086e82e2520f8,proposals=(2; 4)
185,gate_d_orphan_cleanup_reuse,7600001,5,reference,true,true,true,,2,4,0,2,4,17,20,15,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
185,gate_d_orphan_cleanup_reuse,7600001,5,production,true,true,true,,2,4,0,2,4,17,20,15,true,c79f2dbbeb681e18ed05869b830e10f0f01a8ef5ed6f238e83f4e59e9e9eccd8,cell_slots=[CellSlot(3); CellSlot(4)]->[CellSlot(3); CellSlot(4)];arrow_slots=[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]->[Some(ArrowSlot(2)); Some(ArrowSlot(3)); Some(ArrowSlot(4)); Some(ArrowSlot(5))]
186,gate_e_positive_consequence,7600001,5,reference,true,true,true,,2,4,2,1,2,21,27,17,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
186,gate_e_positive_consequence,7600001,5,production,true,true,true,,2,4,2,1,2,21,27,17,true,c4632b5e3da98b47b54ae533cf1a3a7b5d74405af949d2b739c2048aee26858e,selected_sign=1;selected_id=CellId(3)/slotCellSlot(3);unsupported_id=CellId(4)/slotCellSlot(4);anchor=CellId(2)/slotSome(CellSlot(2));selected_r=stemSome(4)/outSome(4);unsupported_r=stemSome(1)/outSome(1);anchor_r=[Some(500); Some(500)];live10=selected(true; true; true)/unsupported(false; false; false);fires=1->2/1->1
