case,family,root,phase,mechanics,replay_equal,cross_equal,renaming_equal,checks_pass,failed,quiescent,ceiling,physical_work,updates,proposals,cell_proposals,arrow_deallocations,cell_deallocations,normalized_trace_len,final_tick,normalized_trace_hash,raw_trace_hash,normalized_body_hash,raw_body_hash,live_hash,pending_continuation_hash,admitted_continuation_hash,markers
141,useful_positive_selection_control,8200001,5,production,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,17,fd662ad7475f59bbd59f62647f72bb11431e9f9297ef23de2adb0150708fb2c8,7feb19829e8e59f1b2c9dadd546f9461383aaa653005fa26d9c0ee7999566bd7,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,26910962cefc16b3b8d3cac57d941697143bed2f8e353346bd9cb7bfada0e806,60c6c726d739f029bd52b2818e94b12a07b779b7f912c9081bc0173a95e2f945,dd606e5faaaf23532637e8f0d411acd2229d9c9af86b1b556c9f74b35af8977c,b0ff1d6ff546d42f03c3bc017b0b67f409358c3dac7e7efdc3ac875775fbf2a0,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
142,learned_negative_disconnected,8200001,5,reference,true,true,true,true,,false,true,128,2,20,10,18,9,24,31,82727bb463bed0ee0d87b7d75b3b19dc23ec731aec3fe8955df6ed0b77232c79,ee205cc433103867e5ae08c3eea0d7e7aa1c8c4160308517c268cd748624ee70,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,783d924c9a5ac00ebed00a74c7f15e327d944e5c07465463453831a43d412f85,b3118034d81813b5b45b14fbd4ec6ac32feb31dbb5cbd8979dbd5a2a7dc03c63,2d63aec9967836b376320938dbc4fe66b542309e82a357f000978ad93e934aee,4291f682a15f1c75227d832d75998d8a1d7b88da0c05531ced30ebdf9c8e580a,disconnected=true;ceiling=true
142,learned_negative_disconnected,8200001,5,production,true,true,true,true,,false,true,128,2,20,10,18,9,24,31,82727bb463bed0ee0d87b7d75b3b19dc23ec731aec3fe8955df6ed0b77232c79,ee205cc433103867e5ae08c3eea0d7e7aa1c8c4160308517c268cd748624ee70,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,783d924c9a5ac00ebed00a74c7f15e327d944e5c07465463453831a43d412f85,13a1d9c10c8c3a135e72059de8e3f9eb6f7b90d5d4610d63134c6aae31fc3476,2d63aec9967836b376320938dbc4fe66b542309e82a357f000978ad93e934aee,4291f682a15f1c75227d832d75998d8a1d7b88da0c05531ced30ebdf9c8e580a,disconnected=true;ceiling=true
143,learned_negative_not_traversed,8200001,5,reference,true,true,true,true,,false,true,112,2,16,8,14,7,26,36,c6388e99875e008bdec4fcfe4c3e18794d693c0eb74d7daff7252895978fc1f5,fae81b1c3c0dc9414e7c8c0fdf3fe847ff6f6b431b46c60c16a2e41667c27e69,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e5731ca2b075d101a25c8fe5f596c96f7373958e0c1f25fb7d4ed68747fdd66d,175214ff169aa0d8b7d65cad4170824a660a3a915779f82867a7363d5ebbdd1e,c8c8f5832890b3750396149c6137cc0523540a1f16b35d1cd41bd26a13606dcb,20ddfc21f96ead7459090832fdb926cff8f0d1515eb2f4f80205dc2b6c639d01,contact_fires=0
143,learned_negative_not_traversed,8200001,5,production,true,true,true,true,,false,true,112,2,16,8,14,7,26,36,c6388e99875e008bdec4fcfe4c3e18794d693c0eb74d7daff7252895978fc1f5,fae81b1c3c0dc9414e7c8c0fdf3fe847ff6f6b431b46c60c16a2e41667c27e69,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e5731ca2b075d101a25c8fe5f596c96f7373958e0c1f25fb7d4ed68747fdd66d,262ed90acd3f608a2d3feaed34c0fb248bc855db89ed0923f01418c7e983effd,c8c8f5832890b3750396149c6137cc0523540a1f16b35d1cd41bd26a13606dcb,20ddfc21f96ead7459090832fdb926cff8f0d1515eb2f4f80205dc2b6c639d01,contact_fires=0
144,fresh_recurrence_packing,8200001,5,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,19,d03feb2be784f3b2f990355c4adae2be26ad5f76be7cf54fa915032163e82040,2d973d328210dd368d16b3dcbdb224e60fbe95ff7c113ab778e62ee6a2dd723e,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,975ff843cef57b3d8b6f717df0653e037a90a267fc3bde188bbd782b8e6ea000,578396a6e11a0affb5084946987dfea421e58380605269feb09a1988c9f239f6,2697532f26090aa18063dc31188421f8d693ff30b673ce51a0dc4899b35b3165,f21c901fe92d475e94b1bc2cb6c651eaa57fb958aa736cf4ec6c408ac76d3a31,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
144,fresh_recurrence_packing,8200001,5,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,19,d03feb2be784f3b2f990355c4adae2be26ad5f76be7cf54fa915032163e82040,2d973d328210dd368d16b3dcbdb224e60fbe95ff7c113ab778e62ee6a2dd723e,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,975ff843cef57b3d8b6f717df0653e037a90a267fc3bde188bbd782b8e6ea000,add0738e8f24f6108cb6f2d578f819387b43e532ec15956112ade9b2016fb065,2697532f26090aa18063dc31188421f8d693ff30b673ce51a0dc4899b35b3165,f21c901fe92d475e94b1bc2cb6c651eaa57fb958aa736cf4ec6c408ac76d3a31,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
145,learned_negative_stabilizes,8200001,6,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,f28d10a3d455043907af6ca53eb564b0224f5128dd28a5021a6eceb9964934e2,2e55864e04b45ac1cee7342fb7f33526ff575a940809790087c11e182ffe30b4,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,1797923af3b4b87d2f2c47a8eec958d047a7547d96da1e4ffd0ae8b4a8d30630,fe27f539db3f5f8bcaafbb1992e54731bbb4425e7796387d07da9d6a5c902fb6,2dc3ca8496f3ba55e8bd3ad55dd29d5f3dbe5d63d5fc341a122f12b1b3748865,23b8289a29b0a73c069c0390fea7f4dfdd9c3e5a11ec0ec64d721828ae97bc9c,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
145,learned_negative_stabilizes,8200001,6,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,f28d10a3d455043907af6ca53eb564b0224f5128dd28a5021a6eceb9964934e2,2e55864e04b45ac1cee7342fb7f33526ff575a940809790087c11e182ffe30b4,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,1797923af3b4b87d2f2c47a8eec958d047a7547d96da1e4ffd0ae8b4a8d30630,c8368307c6c3f2b4e951aa9bbba6b42edd2a76f99cb06fcb0d3e10e04ee60bb8,2dc3ca8496f3ba55e8bd3ad55dd29d5f3dbe5d63d5fc341a122f12b1b3748865,23b8289a29b0a73c069c0390fea7f4dfdd9c3e5a11ec0ec64d721828ae97bc9c,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
146,no_modulation_no_selection,8200001,6,reference,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,57,292b249554f91314790458855210f2301468a9fb4bea11544a774c8f83a8e28e,5f01d04b6e6aec88e2c07c2570977dcc7021729c085d3228ca7b286d564cbbc0,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,acdf78d2c6ecfc3087499a3c938a8ae2679ead8f3137db79edf303650252042b,b1748571ca9156607c48016c8c7affc005ccb0d312c66e723bb37c7c73b66e8f,08f6d30c5eb64f9c9c59f52f92358641f7e0bb6c826761a50e040a6eff713eba,6599ad843e86175ab2f5226a9ef78dea5998ff496af4f86a7e53d7c98ddb94b6,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
146,no_modulation_no_selection,8200001,6,production,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,57,292b249554f91314790458855210f2301468a9fb4bea11544a774c8f83a8e28e,5f01d04b6e6aec88e2c07c2570977dcc7021729c085d3228ca7b286d564cbbc0,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,acdf78d2c6ecfc3087499a3c938a8ae2679ead8f3137db79edf303650252042b,233d14d083958932cab3880f9aa6dea67075e472c01722e8168699d436d11d7f,08f6d30c5eb64f9c9c59f52f92358641f7e0bb6c826761a50e040a6eff713eba,6599ad843e86175ab2f5226a9ef78dea5998ff496af4f86a7e53d7c98ddb94b6,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
147,candidate_identity_sign_order_permutation,8200001,6,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,f28d10a3d455043907af6ca53eb564b0224f5128dd28a5021a6eceb9964934e2,067a344d0b19d0b657e31ebc34343a7e15531069d160eb62b5435d5f9b7fca22,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,e38e963fe1c627e70543322527d2f4b6550124d2a538945b5fd63e8fe05e8928,c6074c007f5f938a913bac5643b3ef52e2879bac28aca902d328f53aadab975d,2dc3ca8496f3ba55e8bd3ad55dd29d5f3dbe5d63d5fc341a122f12b1b3748865,23b8289a29b0a73c069c0390fea7f4dfdd9c3e5a11ec0ec64d721828ae97bc9c,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
147,candidate_identity_sign_order_permutation,8200001,6,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,f28d10a3d455043907af6ca53eb564b0224f5128dd28a5021a6eceb9964934e2,067a344d0b19d0b657e31ebc34343a7e15531069d160eb62b5435d5f9b7fca22,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,e38e963fe1c627e70543322527d2f4b6550124d2a538945b5fd63e8fe05e8928,f0a38a37a4a6ffee956c6b630be9754b96f4f3bbc1a3bfe8d46edb5670a869d9,2dc3ca8496f3ba55e8bd3ad55dd29d5f3dbe5d63d5fc341a122f12b1b3748865,23b8289a29b0a73c069c0390fea7f4dfdd9c3e5a11ec0ec64d721828ae97bc9c,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
148,inhibitory_location_permutation,8200001,6,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,f28d10a3d455043907af6ca53eb564b0224f5128dd28a5021a6eceb9964934e2,2e55864e04b45ac1cee7342fb7f33526ff575a940809790087c11e182ffe30b4,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,431e61cbd1162d856f3229bcc02b4b46ee70b6f2c1d5f8338c4b295c62276df4,019bd0808d26c573f43766a8e06c033c523fbed90d1c52b29d535333849dcdbd,0a8a00772c8a2cb724ab9c239dd5347230313862dd5ebb57acc0af75de65ae78,a33cafb9a71cb1d681e870e750c280c53d54d4422491263c2481c4df0ff0444e,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
148,inhibitory_location_permutation,8200001,6,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,f28d10a3d455043907af6ca53eb564b0224f5128dd28a5021a6eceb9964934e2,2e55864e04b45ac1cee7342fb7f33526ff575a940809790087c11e182ffe30b4,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,431e61cbd1162d856f3229bcc02b4b46ee70b6f2c1d5f8338c4b295c62276df4,2e5c7b55ef67854ba06b648f6cb89662beb28c5c520fba4188d34c5e60821194,0a8a00772c8a2cb724ab9c239dd5347230313862dd5ebb57acc0af75de65ae78,a33cafb9a71cb1d681e870e750c280c53d54d4422491263c2481c4df0ff0444e,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
149,irrelevant_negative_not_retained,8200001,6,reference,true,true,true,true,,true,false,72,2,20,10,6,3,10,20,6112568ef345445149880af66074d6e70b5d838fc464fdfe048e1d8da74f18b6,27e1c07a5b29f9f01c819ead639abef49643e4750736e62626f6873ffad2defb,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,eed7008bd6c7b39e4cb10f8df700acd5753fc0840422328c4b088881664a40a2,c81f0106ef90cdd73178fc1faee542dc9e02629f66d13b010207a1881e72a6af,c58c99b8c219d2e94fec4db362a619afc968000297a734a5e33517b553d5fd9c,0fe0c4e53e49c94e88d2f3712e7589d3b8d4b7b6e7ce1a57c01e7ae1a2b34e24,useful_live=true;others_gone=true;fires=1/1
149,irrelevant_negative_not_retained,8200001,6,production,true,true,true,true,,true,false,72,2,20,10,6,3,10,20,6112568ef345445149880af66074d6e70b5d838fc464fdfe048e1d8da74f18b6,ec609c63bee8c7914cd6445a4633b08a656caabfea0776989df7044cb5d9220c,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,eed7008bd6c7b39e4cb10f8df700acd5753fc0840422328c4b088881664a40a2,8af89cfc711e310cb5f8d806f93fc1f1b3e3d1eed1d00e7eb8424b614cc8e644,c58c99b8c219d2e94fec4db362a619afc968000297a734a5e33517b553d5fd9c,0fe0c4e53e49c94e88d2f3712e7589d3b8d4b7b6e7ce1a57c01e7ae1a2b34e24,useful_live=true;others_gone=true;fires=1/1
150,useful_positive_selection_control,8200001,6,reference,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,18,da5b2ac2c8c0a1c27c19aeb51bfdb1e36cab4abdf109a262257c702654429960,93b09b4aebc60efc367d77e23ea01bcb8a4777980da36e096e6211418c375ddb,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,26910962cefc16b3b8d3cac57d941697143bed2f8e353346bd9cb7bfada0e806,b1a66111454fe19dd95b5e1695e870bac955edf0572f12aacc447d9248d95f21,976cde40959150e22421ad787f3118a0f6cc5b28caa82a4da127e27357ffbe66,1f7b7d72e67e7064a539d6f372197560acb18a9d48cc6b3bba1a0533b949ed20,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
150,useful_positive_selection_control,8200001,6,production,true,true,true,false,positive_relation_reexecutes,true,false,21,2,4,2,2,1,7,18,da5b2ac2c8c0a1c27c19aeb51bfdb1e36cab4abdf109a262257c702654429960,93b09b4aebc60efc367d77e23ea01bcb8a4777980da36e096e6211418c375ddb,126b33b01ff68418561c5387c414a25b5062b294079cce057fb87a78506a0073,26910962cefc16b3b8d3cac57d941697143bed2f8e353346bd9cb7bfada0e806,6eb8ef4323eaff9eabf823e8c5443ac08c7828bf1d13a2bb51b5cd9003776890,976cde40959150e22421ad787f3118a0f6cc5b28caa82a4da127e27357ffbe66,1f7b7d72e67e7064a539d6f372197560acb18a9d48cc6b3bba1a0533b949ed20,selected_sign=1;live=true/false;contact_fires=1->2;positive_deliveries=0->0;anchors=[Some(500); Some(500)]
151,learned_negative_disconnected,8200001,6,reference,true,true,true,true,,false,true,128,2,20,10,18,9,24,32,5c3e595cba6fb51bc34bd87833d25f8e90acf44e4b7637e14032606e603e12ac,b327f6975a920d382ced281cde47161c79864ac20bc8ec3e55b6dbd5e6092c95,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,783d924c9a5ac00ebed00a74c7f15e327d944e5c07465463453831a43d412f85,6421341124d2ea6557e7000849f7de65dc8b50f84f4994b75668a5ab693a9669,3544274703fe759379aa4a95e3931f6574ec0d7567ef22344b3110d4ffd4ee52,9f321b2373230358f349159f4d5b5cb67978a9703c6f00ede9abf3c28884badc,disconnected=true;ceiling=true
151,learned_negative_disconnected,8200001,6,production,true,true,true,true,,false,true,128,2,20,10,18,9,24,32,5c3e595cba6fb51bc34bd87833d25f8e90acf44e4b7637e14032606e603e12ac,b327f6975a920d382ced281cde47161c79864ac20bc8ec3e55b6dbd5e6092c95,ec80c8cc82b23cc5f44b9069d804d8da9e577b0b4573f5fd860335bfbccae663,783d924c9a5ac00ebed00a74c7f15e327d944e5c07465463453831a43d412f85,4416a917d24c947297d70e67bf07b38ad901b1966105325e918964b98af04b2a,3544274703fe759379aa4a95e3931f6574ec0d7567ef22344b3110d4ffd4ee52,9f321b2373230358f349159f4d5b5cb67978a9703c6f00ede9abf3c28884badc,disconnected=true;ceiling=true
152,learned_negative_not_traversed,8200001,6,reference,true,true,true,true,,false,true,112,2,16,8,14,7,26,37,769309bdb56a94348b3fb0bc866b5a0e2ec562cc6b56baf97d9d820b6eee5179,cac031e50b16c153f17eaffc7c3280db0ab8ea932e4e67e06295829b02eaf575,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e5731ca2b075d101a25c8fe5f596c96f7373958e0c1f25fb7d4ed68747fdd66d,1acf566fe663abb7843e5cb6b7796082b4592992f58b92ff7794ef0164c1733d,19fe1c45467497033ffb540754ad203553807300ac4fa4e4c43a18d0d14c8c3c,261a0d116fb5a1be4de1ede7dea67d3f50124272935afca9c3fadd748ef1f361,contact_fires=0
152,learned_negative_not_traversed,8200001,6,production,true,true,true,true,,false,true,112,2,16,8,14,7,26,37,769309bdb56a94348b3fb0bc866b5a0e2ec562cc6b56baf97d9d820b6eee5179,cac031e50b16c153f17eaffc7c3280db0ab8ea932e4e67e06295829b02eaf575,567aea037038958c175d6a0bf72f38167ddcd9ce25da9462f353dbd6e23249db,e5731ca2b075d101a25c8fe5f596c96f7373958e0c1f25fb7d4ed68747fdd66d,458320ba9dcae0ed26960f826547fdd0fa9e7c55e9e84c2c61226ed434dcf351,19fe1c45467497033ffb540754ad203553807300ac4fa4e4c43a18d0d14c8c3c,261a0d116fb5a1be4de1ede7dea67d3f50124272935afca9c3fadd748ef1f361,contact_fires=0
153,fresh_recurrence_packing,8200001,6,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,3a0a11a1433a9942d87b7c24b06baf61dde5d022bd3195791f69d2ecdeb05ee0,45f6db79e7812b4833dcbdbe0bca9d3629b492c056801331150b5712bcc39ae0,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,975ff843cef57b3d8b6f717df0653e037a90a267fc3bde188bbd782b8e6ea000,c3ca1817fc549a6e165f3ab6aa6fbb09934603099efc03dafef9d753c1315921,e6f9c1804038f5c375b73f05bb9c9d1d023923758f653d659b8de4bdd9c35860,f84dd423369acd71027665e949d3b09f4ce8173a2da5e99536340653fbd0f0b7,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
153,fresh_recurrence_packing,8200001,6,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,20,3a0a11a1433a9942d87b7c24b06baf61dde5d022bd3195791f69d2ecdeb05ee0,45f6db79e7812b4833dcbdbe0bca9d3629b492c056801331150b5712bcc39ae0,cfbc39f72e9adc269b472697dab26781f313c4949480568ce93c937c3ab86190,975ff843cef57b3d8b6f717df0653e037a90a267fc3bde188bbd782b8e6ea000,bc72eca978964c2297232dcd3de70efdb694728152f881b6d7d6fad07e105079,e6f9c1804038f5c375b73f05bb9c9d1d023923758f653d659b8de4bdd9c35860,f84dd423369acd71027665e949d3b09f4ce8173a2da5e99536340653fbd0f0b7,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=true
154,learned_negative_stabilizes,8200001,7,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,501a68daef87ed5c11341179d2ac3c70083dc48b706744a6bd0e2d8caa6d0824,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,1797923af3b4b87d2f2c47a8eec958d047a7547d96da1e4ffd0ae8b4a8d30630,bd32d4db3a0f55c6a08741d07b3cffff7bfc57b50b7ac30f62d66332a4aeb19d,47012b8f21fd1c6b2b07ecfdab1014c8852fc4ee2c57dac969ee869fbd398571,4819595e88f61f4b4f04318a89a01650c155d9da2342969a4885f100bd26ea51,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
154,learned_negative_stabilizes,8200001,7,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,501a68daef87ed5c11341179d2ac3c70083dc48b706744a6bd0e2d8caa6d0824,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,1797923af3b4b87d2f2c47a8eec958d047a7547d96da1e4ffd0ae8b4a8d30630,f25870304f4470ff54e512e30b1fccbd65e28f030488e5d7860a4e50ff9333be,47012b8f21fd1c6b2b07ecfdab1014c8852fc4ee2c57dac969ee869fbd398571,4819595e88f61f4b4f04318a89a01650c155d9da2342969a4885f100bd26ea51,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
155,no_modulation_no_selection,8200001,7,reference,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,58,b952ce13bd74e3fc017be43316b5598eedff2e692e949155f3a167709566833e,8efefb8c18b829906de5130db4d35df24ca0aa09d13532012fe8ee4096d937e5,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,acdf78d2c6ecfc3087499a3c938a8ae2679ead8f3137db79edf303650252042b,9a0f3260c66b6b2a4e58f3989b256e99a525cbb68637b35b34ab6ec772bbef4c,e346468faad72b57cc96ef5508fa88969acf7fe55770b6879c47672877c8991f,01c525e90c5bbe04b8222338f4c5f8a58e526ff966a64102d647b147c0e347e1,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
155,no_modulation_no_selection,8200001,7,production,true,true,true,false,uninhibited_recurrence_persists,false,false,92,0,8,4,8,4,45,58,b952ce13bd74e3fc017be43316b5598eedff2e692e949155f3a167709566833e,8efefb8c18b829906de5130db4d35df24ca0aa09d13532012fe8ee4096d937e5,28e980a2af28a4845f75e28b5b73e8d9e878ebbb60b6d446efdec1249e0563cc,acdf78d2c6ecfc3087499a3c938a8ae2679ead8f3137db79edf303650252042b,6159110ea28cde1647cba4da7d1c48f540f622fbe3c2de807053d240e0afc607,e346468faad72b57cc96ef5508fa88969acf7fe55770b6879c47672877c8991f,01c525e90c5bbe04b8222338f4c5f8a58e526ff966a64102d647b147c0e347e1,candidates_gone=true;anchors=[Some(500); Some(500)];fires=11/10;ceiling=false
156,candidate_identity_sign_order_permutation,8200001,7,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,37f854c652feba2ffc6f422188604ad9e891410c5ef94c60820989d2b7916b2c,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,e38e963fe1c627e70543322527d2f4b6550124d2a538945b5fd63e8fe05e8928,18e78851fc98a13991f55893a139e9d23de03f070f7f72de8e984747dac0b3a0,47012b8f21fd1c6b2b07ecfdab1014c8852fc4ee2c57dac969ee869fbd398571,4819595e88f61f4b4f04318a89a01650c155d9da2342969a4885f100bd26ea51,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
156,candidate_identity_sign_order_permutation,8200001,7,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,37f854c652feba2ffc6f422188604ad9e891410c5ef94c60820989d2b7916b2c,37db9672927632193e907373693b15b175b16beb49e7935710e4eba81d72deec,e38e963fe1c627e70543322527d2f4b6550124d2a538945b5fd63e8fe05e8928,cf47e1930b8a2d528484d21e23a752e774fdb73b7512fae945911619fd01489e,47012b8f21fd1c6b2b07ecfdab1014c8852fc4ee2c57dac969ee869fbd398571,4819595e88f61f4b4f04318a89a01650c155d9da2342969a4885f100bd26ea51,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
157,inhibitory_location_permutation,8200001,7,reference,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,501a68daef87ed5c11341179d2ac3c70083dc48b706744a6bd0e2d8caa6d0824,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,431e61cbd1162d856f3229bcc02b4b46ee70b6f2c1d5f8338c4b295c62276df4,f6830232d3d30488442d0a0b5b084927e2e4f9da09fe84ba0a1602cbd43f0e69,9b4a2fc75af7d420bea75448fcd231867dcb46c3449cf70a33d01a461bbcf1eb,634df8e2eaa64c45f7908714ff5e3ade486de0066c40954784e4e649b0a9543d,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
157,inhibitory_location_permutation,8200001,7,production,true,true,true,true,,true,false,46,2,12,6,2,1,10,21,17f1213795f9916380d81f33be7f205374b36ad84296a0cde123ce82b73089c0,501a68daef87ed5c11341179d2ac3c70083dc48b706744a6bd0e2d8caa6d0824,4878bd4e2485209e051b2d840f70ef04262afa2005a27850af856c745d67fe65,431e61cbd1162d856f3229bcc02b4b46ee70b6f2c1d5f8338c4b295c62276df4,2ebd6df4e5cbd5dc259422e538296b2152a6798b0900f4cb275361bccfcd90a1,9b4a2fc75af7d420bea75448fcd231867dcb46c3449cf70a33d01a461bbcf1eb,634df8e2eaa64c45f7908714ff5e3ade486de0066c40954784e4e649b0a9543d,selected_sign=-1;r=[Some(4); Some(4)];unsupported_live=false;anchors=[Some(500); Some(500)];fires=a1/b1/contact1;fresh=false
158,irrelevant_negative_not_retained,8200001,7,reference,true,true,true,true,,true,false,72,2,20,10,6,3,10,21,e6b3e869832f8de86c1f88ce8d32dfd687a97fa3d34eda19e6f57a5f8ef50fac,334fbbe78eabd2bd98cb34e52658a8daf7363527c92c718eb8fc3524bf082dca,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,eed7008bd6c7b39e4cb10f8df700acd5753fc0840422328c4b088881664a40a2,0a4a3c79f08779c95a0918c011771907f47af0c732c091d6879dd8bf1a37ec45,a2031a117bacce6de3721bfe29c7672894edd61af4f580c990353cd44b286bd0,d7f5f2750620b6241c87ea385db1f7f2732b779d69d2f9546c4485565149fc1c,useful_live=true;others_gone=true;fires=1/1
158,irrelevant_negative_not_retained,8200001,7,production,true,true,true,true,,true,false,72,2,20,10,6,3,10,21,e6b3e869832f8de86c1f88ce8d32dfd687a97fa3d34eda19e6f57a5f8ef50fac,641cf744b657332022e4be72beaa0e913b55b9b3d73158fa90fed288483dc82f,1bf39bd9ee7963252f0cade8c89ef649b3d4e6462c0ceef2858a159e8c82a13c,eed7008bd6c7b39e4cb10f8df700acd5753fc0840422328c4b088881664a40a2,49da2ee5b7855a133416d4e4aeb0f05378c4d4865dade1e121572028d2d27328,a2031a117bacce6de3721bfe29c7672894edd61af4f580c990353cd44b286bd0,d7f5f2750620b6241c87ea385db1f7f2732b779d69d2f9546c4485565149fc1c,useful_live=true;others_gone=true;fires=1/1
