case_id,family,initial_phase,initial_resistance,delay,mechanics,trajectory,eligibility_events,pressure_ticks,eligible_pressure_observed,eligible_pressure_unchanged,ineligible_pressure_observed,ineligible_pressure_reduced,event_live_before,event_eligible_before,event_participation_before,event_support_before,event_resistance_before,event_support_after,event_resistance_after,renewal_attempted_live,maximum_resistance,final_live,final_resistance,final_coupling,final_participation,final_support,physical_work,drive_deliveries,modulatory_deliveries,local_updates,proposals,deallocations,final_tick,final_pressure_phase,trace_hash,body_hash,naturally_quiescent
6,unrelated_activity,0,1,1,reference,initial@0/1/1/1/0/0/0;after_initial@0/1/1/1/1/4294967296/0;settled@1/1/1/1/1/4026531840/0;before_event@1/1/1/1/1/4026531840/0;after_event@1/1/1/1/1/4026531840/0;settled@2/1/1/1/1/3774873600/0;settled@3/1/1/1/1/3538944000/0;settled@4/1/1/1/1/3317760000/0;settled@5/0/0/1/0/0/0;settled@6/0/0/1/0/0/0;settled@7/0/0/1/0/0/0;settled@8/0/0/1/0/0/0;settled@9/0/0/1/0/0/0;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0,0:4,10|20|30|40|50|60,0,0,0,0,1,1,4026531840,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,60,0,cf859f69f5ad12e9414724c74384d4f136549e0089b32cab83254750439f3203,2e80f2cbbc5e2c0dfd4edb71892a0fbea336f977d9df3584c3f592e03a070588,1
6,unrelated_activity,0,1,1,production,initial@0/1/1/1/0/0/0;after_initial@0/1/1/1/1/4294967296/0;settled@1/1/1/1/1/4026531840/0;before_event@1/1/1/1/1/4026531840/0;after_event@1/1/1/1/1/4026531840/0;settled@2/1/1/1/1/3774873600/0;settled@3/1/1/1/1/3538944000/0;settled@4/1/1/1/1/3317760000/0;settled@5/0/0/1/0/0/0;settled@6/0/0/1/0/0/0;settled@7/0/0/1/0/0/0;settled@8/0/0/1/0/0/0;settled@9/0/0/1/0/0/0;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0,0:4,10|20|30|40|50|60,0,0,0,0,1,1,4026531840,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,60,0,cf859f69f5ad12e9414724c74384d4f136549e0089b32cab83254750439f3203,2e80f2cbbc5e2c0dfd4edb71892a0fbea336f977d9df3584c3f592e03a070588,1
7,timed_consequence,0,1,2,reference,initial@0/1/1/1/0/0/0;after_initial@0/1/1/1/1/4294967296/0;settled@1/1/1/1/1/4026531840/0;settled@2/1/1/1/1/3774873600/0;before_event@2/1/1/1/1/3774873600/0;after_event@2/1/1/1/0/3774873600/3774873600;settled@3/1/1/1/0/3538944000/3774873600;settled@4/1/1/1/0/3317760000/3774873600;settled@5/1/1/1/0/3110400000/3774873600;settled@6/1/1/1/0/2916000000/3774873600;settled@7/1/1/1/0/2733750000/3774873600;settled@8/1/1/1/0/2562890625/3774873600;settled@9/1/1/1/0/2402709960/3774873600;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0,0:4,10|20|30|40|50|60,0,0,1,1,1,1,3774873600,0,1,3774873600,1,0,1,0,0,1,0,0,7,4,1,1,0,1,60,0,43a50c319c565975aaf40b87b533cdb897cda3a59e9e5684d4380e8e0d0ff6fe,2cc9126ad4555902bf1ed5564a6e6bd8bf11f24cfff4c4dc74f43cc93eeded14,1
7,timed_consequence,0,1,2,production,initial@0/1/1/1/0/0/0;after_initial@0/1/1/1/1/4294967296/0;settled@1/1/1/1/1/4026531840/0;settled@2/1/1/1/1/3774873600/0;before_event@2/1/1/1/1/3774873600/0;after_event@2/1/1/1/0/3774873600/3774873600;settled@3/1/1/1/0/3538944000/3774873600;settled@4/1/1/1/0/3317760000/3774873600;settled@5/1/1/1/0/3110400000/3774873600;settled@6/1/1/1/0/2916000000/3774873600;settled@7/1/1/1/0/2733750000/3774873600;settled@8/1/1/1/0/2562890625/3774873600;settled@9/1/1/1/0/2402709960/3774873600;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0,0:4,10|20|30|40|50|60,0,0,1,1,1,1,3774873600,0,1,3774873600,1,0,1,0,0,1,0,0,7,4,1,1,0,1,60,0,43a50c319c565975aaf40b87b533cdb897cda3a59e9e5684d4380e8e0d0ff6fe,2cc9126ad4555902bf1ed5564a6e6bd8bf11f24cfff4c4dc74f43cc93eeded14,1
8,unrelated_activity,0,1,2,reference,initial@0/1/1/1/0/0/0;after_initial@0/1/1/1/1/4294967296/0;settled@1/1/1/1/1/4026531840/0;settled@2/1/1/1/1/3774873600/0;before_event@2/1/1/1/1/3774873600/0;after_event@2/1/1/1/1/3774873600/0;settled@3/1/1/1/1/3538944000/0;settled@4/1/1/1/1/3317760000/0;settled@5/0/0/1/0/0/0;settled@6/0/0/1/0/0/0;settled@7/0/0/1/0/0/0;settled@8/0/0/1/0/0/0;settled@9/0/0/1/0/0/0;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0,0:4,10|20|30|40|50|60,0,0,0,0,1,1,3774873600,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,60,0,c9d1f855c45d00037065a618b8efab9e08cd59b6c17e216598853bc100c51200,d598778838e5a70c47a417216e83f2ab1ea3ff924f72323409759aadc52a2421,1
8,unrelated_activity,0,1,2,production,initial@0/1/1/1/0/0/0;after_initial@0/1/1/1/1/4294967296/0;settled@1/1/1/1/1/4026531840/0;settled@2/1/1/1/1/3774873600/0;before_event@2/1/1/1/1/3774873600/0;after_event@2/1/1/1/1/3774873600/0;settled@3/1/1/1/1/3538944000/0;settled@4/1/1/1/1/3317760000/0;settled@5/0/0/1/0/0/0;settled@6/0/0/1/0/0/0;settled@7/0/0/1/0/0/0;settled@8/0/0/1/0/0/0;settled@9/0/0/1/0/0/0;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0,0:4,10|20|30|40|50|60,0,0,0,0,1,1,3774873600,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,60,0,c9d1f855c45d00037065a618b8efab9e08cd59b6c17e216598853bc100c51200,d598778838e5a70c47a417216e83f2ab1ea3ff924f72323409759aadc52a2421,1
9,timed_consequence,0,1,3,reference,initial@0/1/1/1/0/0/0;after_initial@0/1/1/1/1/4294967296/0;settled@1/1/1/1/1/4026531840/0;settled@2/1/1/1/1/3774873600/0;settled@3/1/1/1/1/3538944000/0;before_event@3/1/1/1/1/3538944000/0;after_event@3/1/1/1/0/3538944000/3538944000;settled@4/1/1/1/0/3317760000/3538944000;settled@5/1/1/1/0/3110400000/3538944000;settled@6/1/1/1/0/2916000000/3538944000;settled@7/1/1/1/0/2733750000/3538944000;settled@8/1/1/1/0/2562890625/3538944000;settled@9/1/1/1/0/2402709960/3538944000;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0,0:4,10|20|30|40|50|60,0,0,1,1,1,1,3538944000,0,1,3538944000,1,0,1,0,0,1,0,0,7,4,1,1,0,1,60,0,dade12002cba9ff1537e7e7ca8ae4ec05aeeeab68742281ee88c95317b068c26,4fac6157c3aca161c3d1e278697ff42f79014de109596f99928462eeacf729e6,1
9,timed_consequence,0,1,3,production,initial@0/1/1/1/0/0/0;after_initial@0/1/1/1/1/4294967296/0;settled@1/1/1/1/1/4026531840/0;settled@2/1/1/1/1/3774873600/0;settled@3/1/1/1/1/3538944000/0;before_event@3/1/1/1/1/3538944000/0;after_event@3/1/1/1/0/3538944000/3538944000;settled@4/1/1/1/0/3317760000/3538944000;settled@5/1/1/1/0/3110400000/3538944000;settled@6/1/1/1/0/2916000000/3538944000;settled@7/1/1/1/0/2733750000/3538944000;settled@8/1/1/1/0/2562890625/3538944000;settled@9/1/1/1/0/2402709960/3538944000;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0,0:4,10|20|30|40|50|60,0,0,1,1,1,1,3538944000,0,1,3538944000,1,0,1,0,0,1,0,0,7,4,1,1,0,1,60,0,dade12002cba9ff1537e7e7ca8ae4ec05aeeeab68742281ee88c95317b068c26,4fac6157c3aca161c3d1e278697ff42f79014de109596f99928462eeacf729e6,1
10,unrelated_activity,0,1,3,reference,initial@0/1/1/1/0/0/0;after_initial@0/1/1/1/1/4294967296/0;settled@1/1/1/1/1/4026531840/0;settled@2/1/1/1/1/3774873600/0;settled@3/1/1/1/1/3538944000/0;before_event@3/1/1/1/1/3538944000/0;after_event@3/1/1/1/1/3538944000/0;settled@4/1/1/1/1/3317760000/0;settled@5/0/0/1/0/0/0;settled@6/0/0/1/0/0/0;settled@7/0/0/1/0/0/0;settled@8/0/0/1/0/0/0;settled@9/0/0/1/0/0/0;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0,0:4,10|20|30|40|50|60,0,0,0,0,1,1,3538944000,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,60,0,a4032003097158b466fabae0b8ecf9a8472282801a5ad46ca00d542a0eaedeaf,9086d5d7e812c005b374a396d8a9e27fe13eabf4dbcdd2f9a138747fee0ed8ea,1
10,unrelated_activity,0,1,3,production,initial@0/1/1/1/0/0/0;after_initial@0/1/1/1/1/4294967296/0;settled@1/1/1/1/1/4026531840/0;settled@2/1/1/1/1/3774873600/0;settled@3/1/1/1/1/3538944000/0;before_event@3/1/1/1/1/3538944000/0;after_event@3/1/1/1/1/3538944000/0;settled@4/1/1/1/1/3317760000/0;settled@5/0/0/1/0/0/0;settled@6/0/0/1/0/0/0;settled@7/0/0/1/0/0/0;settled@8/0/0/1/0/0/0;settled@9/0/0/1/0/0/0;settled@10/0/0/1/0/0/0;settled@11/0/0/1/0/0/0;settled@12/0/0/1/0/0/0;settled@13/0/0/1/0/0/0;settled@14/0/0/1/0/0/0;settled@15/0/0/1/0/0/0;settled@16/0/0/1/0/0/0;settled@17/0/0/1/0/0/0;settled@18/0/0/1/0/0/0;settled@19/0/0/1/0/0/0;settled@20/0/0/1/0/0/0;settled@21/0/0/1/0/0/0;settled@22/0/0/1/0/0/0;settled@23/0/0/1/0/0/0;settled@24/0/0/1/0/0/0;settled@25/0/0/1/0/0/0;settled@26/0/0/1/0/0/0;settled@27/0/0/1/0/0/0;settled@28/0/0/1/0/0/0;settled@29/0/0/1/0/0/0;settled@30/0/0/1/0/0/0;settled@31/0/0/1/0/0/0;settled@32/0/0/1/0/0/0;settled@33/0/0/1/0/0/0;settled@34/0/0/1/0/0/0;settled@35/0/0/1/0/0/0;settled@36/0/0/1/0/0/0;settled@37/0/0/1/0/0/0;settled@38/0/0/1/0/0/0;settled@39/0/0/1/0/0/0;settled@40/0/0/1/0/0/0;settled@41/0/0/1/0/0/0;settled@42/0/0/1/0/0/0;settled@43/0/0/1/0/0/0;settled@44/0/0/1/0/0/0;settled@45/0/0/1/0/0/0;settled@46/0/0/1/0/0/0;settled@47/0/0/1/0/0/0;settled@48/0/0/1/0/0/0;settled@49/0/0/1/0/0/0;settled@50/0/0/1/0/0/0;settled@51/0/0/1/0/0/0;settled@52/0/0/1/0/0/0;settled@53/0/0/1/0/0/0;settled@54/0/0/1/0/0/0;settled@55/0/0/1/0/0/0;settled@56/0/0/1/0/0/0;settled@57/0/0/1/0/0/0;settled@58/0/0/1/0/0/0;settled@59/0/0/1/0/0/0;settled@60/0/0/1/0/0/0,0:4,10|20|30|40|50|60,0,0,0,0,1,1,3538944000,0,1,0,1,0,1,0,0,1,0,0,6,5,0,0,0,1,60,0,a4032003097158b466fabae0b8ecf9a8472282801a5ad46ca00d542a0eaedeaf,9086d5d7e812c005b374a396d8a9e27fe13eabf4dbcdd2f9a138747fee0ed8ea,1
